tipo relacao,valor da correlacao,MeSH Disease Terms Concatanados,MeSH Disease Term Concatenados
n para 1,"0,21271076767901600",Leucemia; linfóide,Alkaptonuria
n para 1,"0,17812561816739400",Leucemia; mielóide,Alkaptonuria
n para 1,"0,7733314807173400",Anormalidades; múltiplas,Alon Eranesia
n para 1,"0,32422507904253400",Carcinoma; célula basal,Alon Eranesia
n para 1,"0,11369621170800100",Carcinoma; célula escamosa,Alon Eranesia
n para 1,"0,14551434582916700",Defeitos cardíacos; congênitos,Alon Eranesia
n para 1,"0,8031950427170000",Doenças ósseas; Desenvolvimento,Alon Eranesia
n para 1,"0,10187359809962600",Doenças ósseas; metabólicas,Alon Eranesia
n para 1,"0,14634937723380700",Influenza; humano,Alon Eranesia
n para 1,"0,1495657717087760",Leucemia; linfóide,Alon Eranesia
n para 1,"0,11182827399688500",Leucemia; mielóide,Alon Eranesia
n para 1,"0,137535023829964",Neoplasias; segundo primário,Alon Eranesia
n para 1,"0,44028551426310500",Paraplegia espástica; hereditária,Alon Eranesia
n para 1,"0,20156913809681200",Perda auditiva; neurinhaural,Alon Eranesia
n para 1,"0,11132057460455300",Acidose; tubular renal,Alopecia
n para 1,"0,1092220847281740",Anemia; aplástica,Alopecia
n para 1,"0,1176783280942430",Anemia; macrocítica,Alopecia
n para 1,"0,25751800977006900",Anormalidades; múltiplas,Alopecia
n para 1,"0,12617430756236500",Artrite; psoriática,Alopecia
n para 1,"0,10186389277673100",Artrite; reumatóide,Alopecia
n para 1,"0,2688002806537390",Carcinoma; célula basal,Alopecia
n para 1,"0,12862875957820000",Carcinoma; papilar,Alopecia
n para 1,"0,14226853232766700",Colite; ulcerosa,Alopecia
n para 1,"0,8598977942920160",Dermatite; Seborrheic,Alopecia
n para 1,"0,14562361931608200",Doenças cerebrais; metabólicas,Alopecia
n para 1,"0,16796154334383800",Doenças cerebrais; metabólicas; inatos,Alopecia
n para 1,"0,3082755505892540",Doenças ósseas; Desenvolvimento,Alopecia
n para 1,"0,1011025753046740",Doenças renais; Cystic,Alopecia
n para 1,"0,10012700388626000",Epilepsia; ausência,Alopecia
n para 1,"0,11775652406538700",Epilepsia; generalizada,Alopecia
n para 1,"0,10179090305920500",Epilepsias; parciais,Alopecia
n para 1,"0,21133507037271100",Espasmos; infantil,Alopecia
n para 1,"0,516589892148512",Hiperplasia adrenal; congênita,Alopecia
n para 1,"0,24250330892420700",Infertilidade; homem,Alopecia
n para 1,"0,4537570366091090",Infertilidade; mulher,Alopecia
n para 1,"0,21110130360502500",Metabolismo de carboidratos; erros inatos,Alopecia
n para 1,"0,22484055703595700",Metabolismo lipídico; erros inatos,Alopecia
n para 1,"0,27599395766323800",Metabolismo; erros inatos,Alopecia
n para 1,"0,11236291362222600",Neoplasias genitais; feminino,Alopecia
n para 1,"0,2352587098984940",Neoplasias; segundo primário,Alopecia
n para 1,"0,16433343325586100",Paraplegia espástica; hereditária,Alopecia
n para 1,"0,15426017998395700",Poliondocinopatias; autoimunes,Alopecia
n para 1,"0,3367759961919360",Síndromes neoplásicas; hereditárias,Alopecia
n para 1,"0,4049367060647610",Atrofia óptica; hereditária; Leber,Amaurose congênita de Leber
n para 1,"0,493991648197304",Doenças genéticas; ligadas ao X,Amaurose congênita de Leber
n para 1,"0,5923733549179580",Doenças oculares; hereditário,Amaurose congênita de Leber
n para 1,"0,2730582210620250",Glaucoma; ângulo aberto,Amaurose congênita de Leber
n para 1,"0,10707292229809500",Keratoderm; Palmopolantar,Amaurose congênita de Leber
n para 1,"0,11344348903003300",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Amaurose congênita de Leber
n para 1,"0,14807149330282000",Carcinoma; célula basal,Ambliopia
n para 1,"0,27507919342761400",Doenças oculares; hereditário,Ambliopia
n para 1,"0,10832989884166500",Exostoses; múltiplos hereditários,Ambliopia
n para 1,"0,13675125132103700",Anemia; aplástica,Amelogênese imperfeita
n para 1,"0,2425000259118110",Leucemia; mielóide,Amelogênese imperfeita
n para 1,"0,356623274670425",Aborto; habitual,Amenorréia
n para 1,"0,14426521649588600",Anemia; aplástica,Amenorréia
n para 1,"0,1295363125676060",Anormalidades; múltiplas,Amenorréia
n para 1,"0,18776578466152400",Artrite; reumatóide,Amenorréia
n para 1,"0,14634737971169700",Carcinoma; célula escamosa,Amenorréia
n para 1,"0,19128204026714600",Carcinoma; célula renal,Amenorréia
n para 1,"0,21846719556444000",Carcinoma; hepatocelular,Amenorréia
n para 1,"0,15216297437794100",Carcinoma; papilar,Amenorréia
n para 1,"0,12540872629552300",Carcinoma; pulmão de células não pequenas,Amenorréia
n para 1,"0,3660735666727840",Colite; ulcerosa,Amenorréia
n para 1,"0,26471359253586400",Diabetes mellitus; experimental,Amenorréia
n para 1,"0,23456698615756200",Diabetes mellitus; tipo 2,Amenorréia
n para 1,"0,18245108613439000",Doenças ósseas; Desenvolvimento,Amenorréia
n para 1,"0,29680031674877200",Doenças ósseas; metabólicas,Amenorréia
n para 1,"0,20766199878746700",Hepatite C; crônica,Amenorréia
n para 1,"0,5505866826336200",Hiperplasia adrenal; congênita,Amenorréia
n para 1,"0,6240156734108740",Infertilidade; homem,Amenorréia
n para 1,"0,15262135622640900",Insuficiência renal; crônica,Amenorréia
n para 1,"0,11266925040429100",Leucemia; linfóide,Amenorréia
n para 1,"0,11008226058455700",Leucemia; mielóide; aguda,Amenorréia
n para 1,"0,1379707717200450",Linfoma; não-Hodgkin,Amenorréia
n para 1,"0,16457265536985300",Metabolismo; erros inatos,Amenorréia
n para 1,"0,19135350035347700",Neoplasias; experimental,Amenorréia
n para 1,"0,20478158100799900",Osteoporose; pós-menopausa,Amenorréia
n para 1,"0,1564443553367590",Recorrência da neoplasia; local,Amenorréia
n para 1,"0,18199785298833800",Tireoidite; autoimune,Amenorréia
n para 1,"0,22752170833986200",Transformação celular; neoplásica,Amenorréia
n para 1,"0,17825201815669000",Transtorno depressivo; Major,Amenorréia
n para 1,"0,3991683681617970",Amiloidose; familiar,Amiloidose
n para 1,"0,22950641432015800",Anemia; aplástica,Amiloidose
n para 1,"0,6784882896997240",Anemia; megaloblástica,Amiloidose
n para 1,"0,13094563177145100",Arritmias; cardíaco,Amiloidose
n para 1,"0,5246234600531080",Artrite; reumatóide,Amiloidose
n para 1,"0,2401875655509020",Carcinoma; célula escamosa,Amiloidose
n para 1,"0,33108504021131400",Carcinoma; célula renal,Amiloidose
n para 1,"0,20725548086952800",Carcinoma; hepatocelular,Amiloidose
n para 1,"0,12387987182420400",Carcinoma; papilar,Amiloidose
n para 1,"0,22918257928392700",Carcinoma; pulmão de células não pequenas,Amiloidose
n para 1,"0,24971534966756",Colite; ulcerosa,Amiloidose
n para 1,"0,21348516076237800",Diabetes mellitus; experimental,Amiloidose
n para 1,"0,19666690860500400",Diabetes mellitus; tipo 1,Amiloidose
n para 1,"0,16238647689436900",Diabetes mellitus; tipo 2,Amiloidose
n para 1,"0,1553725807501150",Disautonomia; familiar,Amiloidose
n para 1,"0,1656400621050020",Doença pulmonar; obstrutiva crônica,Amiloidose
n para 1,"0,11575656999238900",Doenças ósseas; metabólicas,Amiloidose
n para 1,"0,17497251867809900",Espondilite; anquilosing,Amiloidose
n para 1,"0,2469052548837550",Hepatite C; crônica,Amiloidose
n para 1,"0,13855032102914200",Hipertensão; portal,Amiloidose
n para 1,"0,6210491232282350",Hipertensão; renal,Amiloidose
n para 1,"0,7586627750287730",Insuficiência renal; crônica,Amiloidose
n para 1,"0,41470081999529100",Leucemia; linfóide,Amiloidose
n para 1,"0,42743355599734400",Leucemia; mielóide,Amiloidose
n para 1,"0,3090997958012540",Leucemia; mielóide; aguda,Amiloidose
n para 1,"0,2247445734187980",Leucemia; promielocítica; aguda,Amiloidose
n para 1,"0,20146326080619500",Linfoma; células T.; cutânea,Amiloidose
n para 1,"0,36883385247178800",Linfoma; não-Hodgkin,Amiloidose
n para 1,"0,6939436173528110",Lúpus erytematoso; sistêmico,Amiloidose
n para 1,"0,15052229321197300",Malária; falciparum,Amiloidose
n para 1,"0,10171912757231100",Meningite; meningocócica,Amiloidose
n para 1,"0,12989805006352200",Metabolismo; erros inatos,Amiloidose
n para 1,"0,376603502772626",Neuropatias amilóides; familiares,Amiloidose
n para 1,"0,18024959274701500",Recorrência da neoplasia; local,Amiloidose
n para 1,"0,32904989252101700",Sarcoma; Kaposi,Amiloidose
n para 1,"0,6286679309407700",Scleroderma; sistêmico,Amiloidose
n para 1,"0,15450983773208900",Síndromes neoplásicas; hereditárias,Amiloidose
n para 1,"0,13325054529434800",Telangiectasia; hemorrágica hereditária,Amiloidose
n para 1,"0,21809380419159000",Transformação celular; neoplásica,Amiloidose
n para 1,"0,2795421737505540",Amiloidose; familiar,Anafilaxia
n para 1,"0,2287346362951170",Anemia; célula falciforme,Anafilaxia
n para 1,"0,14987796596082000",Angina; instável,Anafilaxia
n para 1,"0,43304025550759300",Arritmias; cardíaco,Anafilaxia
n para 1,"0,2698946440251270",Artrite; reumatóide,Anafilaxia
n para 1,"0,2152905492546720",Artrite; reumatóide juvenil,Anafilaxia
n para 1,"0,32289169075091700",Carcinoma; célula basal,Anafilaxia
n para 1,"0,26434377511769000",Carcinoma; célula de transição,Anafilaxia
n para 1,"0,3890286763992750",Carcinoma; célula escamosa,Anafilaxia
n para 1,"0,2685980048269780",Carcinoma; célula renal,Anafilaxia
n para 1,"0,21826588470623800",Carcinoma; hepatocelular,Anafilaxia
n para 1,"0,29934295779309000",Carcinoma; pequena célula,Anafilaxia
n para 1,"0,28790724782011300",Carcinoma; pulmão de células não pequenas,Anafilaxia
n para 1,"0,23329588497434700",Cardiomiopatia; dilatada,Anafilaxia
n para 1,"0,34333652118011300",Cardiomiopatia; hipertrófica,Anafilaxia
n para 1,"0,33499127767053200",Colangite; esclerosante,Anafilaxia
n para 1,"0,17403114028111600",Colite; ulcerosa,Anafilaxia
n para 1,"0,19000247040073500",Defeitos cardíacos; congênitos,Anafilaxia
n para 1,"0,2925750713511040",Defeitos do septo cardíaco; atrial,Anafilaxia
n para 1,"0,5508682973479950",Dermatite; contato alérgico,Anafilaxia
n para 1,"0,21323953981259700",Dermatite; Seborrheic,Anafilaxia
n para 1,"0,28451977003764300",Doença pulmonar; obstrutiva crônica,Anafilaxia
n para 1,"0,19887941158988400",Doenças de pele; vasculares,Anafilaxia
n para 1,"0,11654574408341100",Doenças ósseas; metabólicas,Anafilaxia
n para 1,"0,2327741194033500",Doenças pulmonares; obstrutivas,Anafilaxia
n para 1,"0,15101876299781200",Epilepsia; lobo temporal,Anafilaxia
n para 1,"0,15105033297588500",Espondilite; anquilosing,Anafilaxia
n para 1,"0,15505879198188300",Fibromatose; abdominal,Anafilaxia
n para 1,"0,3465378162366950",Hipersensibilidade; imediata,Anafilaxia
n para 1,"0,14409985111934400",Hipertensão; portal,Anafilaxia
n para 1,"0,21774938060831400",Hipertensão; pulmonar,Anafilaxia
n para 1,"0,15750771871203500",Hipóxia-isquemia; cérebro,Anafilaxia
n para 1,"0,18385611076111700",Insuficiência hepática; aguda,Anafilaxia
n para 1,"0,1673826776843130",Leishmaniose; cutânea,Anafilaxia
n para 1,"0,17664263224152000",Leucemia; linfocítica; crônica; células B,Anafilaxia
n para 1,"0,32157124054959000",Leucemia; linfóide,Anafilaxia
n para 1,"0,42150972351438100",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Anafilaxia
n para 1,"0,28454529017250900",Leucemia; mielóide,Anafilaxia
n para 1,"0,2739494006616470",Leucemia; mielóide; aguda,Anafilaxia
n para 1,"0,29331536096938",Leucemia; promielocítica; aguda,Anafilaxia
n para 1,"0,2757611445871160",Linfoma; folicular,Anafilaxia
n para 1,"0,377015350919721",Linfoma; não-Hodgkin,Anafilaxia
n para 1,"0,27795443737957600",Lúpus eritematoso; cutâneo,Anafilaxia
n para 1,"0,19895120514426500",Lúpus erytematoso; sistêmico,Anafilaxia
n para 1,"0,11428037028740500",Melanoma; experimental,Anafilaxia
n para 1,"0,11660309665149700",Metabolismo; erros inatos,Anafilaxia
n para 1,"0,41784276899082600",Morte; repentina; cardíaca,Anafilaxia
n para 1,"0,27477130718731500",Necrólise epidérmica; tóxica,Anafilaxia
n para 1,"0,17372199985070900",Neoplasias; segundo primário,Anafilaxia
n para 1,"0,2274804909899930",Paniculite; não atualizado nodular,Anafilaxia
n para 1,"0,29036882899862400",Recorrência da neoplasia; local,Anafilaxia
n para 1,"0,12115573594437900",Rinite; alérgica; perene,Anafilaxia
n para 1,"0,15227257575487700",Rinite; alérgica; sazonal,Anafilaxia
n para 1,"0,4652736708343860",Sarcoma; Kaposi,Anafilaxia
n para 1,"0,16782836136599500",Síndrome de desconforto respiratório; adulto,Anafilaxia
n para 1,"0,12331303665762300",Síndromes neoplásicas; hereditárias,Anafilaxia
n para 1,"0,12027571243603600",Transformação celular; neoplásica,Anafilaxia
n para 1,"0,12364229104993200",Transtorno depressivo; Major,Anafilaxia
n para 1,"0,12161894141930900",Trombose sinusal; intracraniana,Anafilaxia
n para 1,"0,451393302991028",Aborto; habitual,Anão
n para 1,"0,19447630525551200",Anemia; aplástica,Anão
n para 1,"0,2239156839135730",Anemia; megaloblástica,Anão
n para 1,"0,9409488591345210",Anormalidades; múltiplas,Anão
n para 1,"0,25446539042598800",Carcinoma; célula basal,Anão
n para 1,"0,11127363578647400",Carcinoma; célula renal,Anão
n para 1,"0,11541947060020900",Carcinoma; hepatocelular,Anão
n para 1,"0,1928345200663720",Defeitos cardíacos; congênitos,Anão
n para 1,"0,1708407785354330",Diabetes mellitus; experimental,Anão
n para 1,"0,1469830731522550",Diabetes mellitus; tipo 2,Anão
n para 1,"0,2321709184333040",Disautonomia; familiar,Anão
n para 1,"0,8670069148040010",Doenças ósseas; Desenvolvimento,Anão
n para 1,"0,27796725448507600",Doenças ósseas; metabólicas,Anão
n para 1,"0,3123854052467700",Epilepsia; generalizada,Anão
n para 1,"0,2388042609636110",Infertilidade; homem,Anão
n para 1,"0,13296968248590500",Insuficiência renal; crônica,Anão
n para 1,"0,17146414365525500",Leucemia; linfóide,Anão
n para 1,"0,10907025132559200",Leucemia; mielóide; aguda,Anão
n para 1,"0,8653231225062440",Metabolismo; erros inatos,Anão
n para 1,"0,1538072181137570",Neoplasias do fígado; experimental,Anão
n para 1,"0,15821486160410200",Neoplasias mamárias; experimental,Anão
n para 1,"0,12384941124855000",Neoplasias; experimental,Anão
n para 1,"0,1769792090953020",Neoplasias; segundo primário,Anão
n para 1,"0,572458977820135",Paraplegia espástica; hereditária,Anão
n para 1,"0,2692554394047720",Síndromes neoplásicas; hereditárias,Anão
n para 1,"0,18606277653107400",Tireoidite; autoimune,Anão
n para 1,"0,10048523018123500",Transformação celular; neoplásica,Anão
n para 1,"0,10824500868141000",Transtorno depressivo; Major,Anão
n para 1,"0,20826156639992200",Aborto; habitual,Anemia
n para 1,"0,12729377005176900",Amiloidose; familiar,Anemia
n para 1,"0,18859820750814900",Arritmias; cardíaco,Anemia
n para 1,"0,32189113032540400",Artrite; reumatóide,Anemia
n para 1,"0,24232755614819800",Ataque isquêmico; transitório,Anemia
n para 1,"0,35162023569095300",Carcinoma; célula escamosa,Anemia
n para 1,"0,5459989251834160",Carcinoma; célula renal,Anemia
n para 1,"0,3833859625141450",Carcinoma; hepatocelular,Anemia
n para 1,"0,3081134152481930",Carcinoma; pulmão de células não pequenas,Anemia
n para 1,"0,11330742401072800",Colite; ulcerosa,Anemia
n para 1,"0,21192312686507800",Defeitos cardíacos; congênitos,Anemia
n para 1,"0,4809388998450350",Defeitos do septo cardíaco; atrial,Anemia
n para 1,"0,1963021012147200",Diabetes mellitus; experimental,Anemia
n para 1,"0,12204984028990500",Diabetes mellitus; tipo 2,Anemia
n para 1,"0,1831755241737780",Disautonomia; familiar,Anemia
n para 1,"0,2795118747029710",Doença pulmonar; obstrutiva crônica,Anemia
n para 1,"0,2340854137912530",Doenças ósseas; metabólicas,Anemia
n para 1,"0,11272688787894900",Epilepsias; parciais,Anemia
n para 1,"0,161552572399699",Espondilite; anquilosing,Anemia
n para 1,"0,4145374998650600",Hepatite C; crônica,Anemia
n para 1,"0,2622856730585880",Hipertensão; portal,Anemia
n para 1,"0,1832062927551980",Hipertensão; renal,Anemia
n para 1,"0,15457410137040300",Infertilidade; homem,Anemia
n para 1,"0,25239544469007700",Insuficiência renal; crônica,Anemia
n para 1,"0,2614251571949360",Leucemia; linfóide,Anemia
n para 1,"0,35003159754668900",Leucemia; mielóide,Anemia
n para 1,"0,3275508042975040",Leucemia; mielóide; aguda,Anemia
n para 1,"0,21781703381071500",Leucemia; promielocítica; aguda,Anemia
n para 1,"0,3358408055082980",Linfoma; não-Hodgkin,Anemia
n para 1,"0,31843135633049900",Malária; falciparum,Anemia
n para 1,"0,12009794646026300",Metabolismo; erros inatos,Anemia
n para 1,"0,1657885096628830",Nefrite; intersticial,Anemia
n para 1,"0,5979896764356460",Neovascularização; patológica,Anemia
n para 1,"0,2139550764525220",Recorrência da neoplasia; local,Anemia
n para 1,"0,25544203913170500",Scleroderma; sistêmico,Anemia
n para 1,"0,18675940496155300",Telangiectasia; hemorrágica hereditária,Anemia
n para 1,"0,29561522530085300",Transformação celular; neoplásica,Anemia
n para 1,"0,2943609150844080",Aborto; espontâneo,Anemia de Fanconi
n para 1,"0,21754410411771500",Acidose; tubular renal,Anemia de Fanconi
n para 1,"0,21220563171554400",Anemia; aplástica,Anemia de Fanconi
n para 1,"0,14414355144630500",Anemia; megaloblástica,Anemia de Fanconi
