TFIDF score,PubMed occurrence,MeSH (Medical Subject Headings) Symptom Term Concatenado,MeSH (Medical Subject Headings) Disease Term
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Leucemia; monocítica; aguda
"0,22560435300466400",1,Visão; baixa,Leucemia; monocítica; aguda
"0,14376001304795200",1,Abdômen; agudo,Leucemia; promielocítica; aguda
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Leucemia; promielocítica; aguda
"0,14149055205518300",1,Púrpura; trombocitopênico,Linfoma; células T.; periférico
"0,8625600782877170",6,Abdômen; agudo,Linfoma; células B grandes; difuso
"0,34953231482047200",1,Afasia; Wernicke,Linfoma; células B grandes; difuso
"0,33985935217461700",1,Amnésia; retrógrada,Linfoma; células B grandes; difuso
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Linfoma; células B grandes; difuso
"0,14988171793064800",6,Icterícia; obstrutiva,Linfoma; células B grandes; difuso
"0,17529399523745600",1,Obesidade; mórbida,Linfoma; células B grandes; difuso
"0,24297117209285800",2,Perda auditiva; neurinhaural,Linfoma; células B grandes; difuso
"0,25853020293441600",1,Perda auditiva; repentina,Linfoma; células B grandes; difuso
"0,42447165616554900",3,Púrpura; trombocitopênico,Linfoma; células B grandes; difuso
"0,4368077216179390",2,Púrpura; trombocitopênico trombótico,Linfoma; células B grandes; difuso
"0,42213928290141",3,Reflexo; anormal,Linfoma; células B grandes; difuso
"0,31825674382008200",1,Síncope; Vasovagal,Linfoma; células B grandes; difuso
"0,4996057264354950",2,Icterícia; obstrutiva,Linfoma; células B; zona marginal
"0,17529399523745600",1,Obesidade; mórbida,Linfoma; células B; zona marginal
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Linfoma; células B; zona marginal
"0,14149055205518300",1,Púrpura; trombocitopênico,Linfoma; células B; zona marginal
"0,14071309430047",1,Reflexo; anormal,Linfoma; células grandes; imunoblásticas
"0,14376001304795200",1,Abdômen; agudo,Morte; repentina; cardíaca
"0,29153282336221500",13,Angina; instável,Morte; repentina; cardíaca
"0,13063796188559500",4,Baú da angina; varia,Morte; repentina; cardíaca
"0,38364939056074800",1,Débito cardíaco; alto,Morte; repentina; cardíaca
"0,2999913909377900",14,Débito cardíaco; baixo,Morte; repentina; cardíaca
"0,17529399523745600",1,Obesidade; mórbida,Morte; repentina; cardíaca
"0,12148558604642900",1,Perda auditiva; neurinhaural,Morte; repentina; cardíaca
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Morte; repentina; cardíaca
"0,28142618860094",2,Reflexo; anormal,Morte; repentina; cardíaca
"0,6365134876401640",2,Síncope; Vasovagal,Morte; repentina; cardíaca
"0,14376001304795200",1,Abdômen; agudo,Púrpura; trombocitopênico; idiopático
"0,31109114492943800",1,Akithia; induzida por drogas,Púrpura; trombocitopênico; idiopático
"0,4485120359418700",2,Angina; instável,Púrpura; trombocitopênico; idiopático
"0,36468730463319200",1,Ophthalmoplegia; externo progressivo crônico,Púrpura; trombocitopênico; idiopático
"0,22117885210425900",1,Perda auditiva; bilateral,Púrpura; trombocitopênico; idiopático
"0,12148558604642900",1,Perda auditiva; neurinhaural,Púrpura; trombocitopênico; idiopático
"0,8489433123310980",6,Púrpura; trombocitopênico,Púrpura; trombocitopênico; idiopático
"0,6333711963460120",29,Púrpura; trombocitopênico trombótico,Púrpura; trombocitopênico; idiopático
"0,22674202170287400",1,Perda auditiva; condutor,Rinite; alérgica; perene
"0,2281245322020590",1,Diarréia; infantil,Rinite; alérgica; sazonal
"0,22674202170287400",1,Perda auditiva; condutor,Rinite; alérgica; sazonal
"0,12148558604642900",1,Perda auditiva; neurinhaural,Rinite; alérgica; sazonal
"0,28142618860094",2,Reflexo; anormal,Rinite; alérgica; sazonal
"0,14376001304795200",1,Abdômen; agudo,Tumores neuroectodérmicos; primitivos; periféricos
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Tumores neuroectodérmicos; primitivos; periféricos
"0,4312800391438580",3,Abdômen; agudo,Vasculite; leucocitoclástica; cutânea
"0,12148558604642900",1,Perda auditiva; neurinhaural,Vasculite; leucocitoclástica; cutânea
"0,25853020293441600",1,Perda auditiva; repentina,Vasculite; leucocitoclástica; cutânea
"0,7349049155324860",2,Púrpura; hiperglobulinêmico,Vasculite; leucocitoclástica; cutânea
"0,9391607777499340",47,Púrpura; Schoenlein-Henoch,Vasculite; leucocitoclástica; cutânea
"0,5659622082207320",4,Púrpura; trombocitopênico,Vasculite; leucocitoclástica; cutânea
"0,14071309430047",1,Reflexo; anormal,Aborto; ameaçado
"0,14376001304795200",1,Abdômen; agudo,Aborto; espontâneo
"0,34645514895379600",1,Envelhecimento; prematuro,Aborto; habitual
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Aborto; habitual
"0,14149055205518300",1,Púrpura; trombocitopênico,Aborto; habitual
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Aborto; habitual
"0,14376001304795200",1,Abdômen; agudo,Aborto; incompleto
"0,2944676030252050",1,Cegueira; cortical,Aborto; incompleto
"0,14376001304795200",1,Abdômen; agudo,Aborto; séptico
"0,4368077216179390",2,Púrpura; trombocitopênico trombótico,Aborto; séptico
"0,638812363525312",2,Perda auditiva; induzida por ruído,Aborto; veterinário
"0,20126401826713300",14,Abdômen; agudo,Abscesso de fígado; amebic
"0,68437359660617700",3,Diarréia; infantil,Abscesso de fígado; amebic
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Abscesso de fígado; amebic
"0,2875200260959050",2,Abdômen; agudo,Abscesso de fígado; piogênico
"0,14376001304795200",1,Abdômen; agudo,Abuso de substâncias; intravenoso
"0,22117885210425900",1,Perda auditiva; bilateral,Abuso de substâncias; intravenoso
"0,12148558604642900",1,Perda auditiva; neurinhaural,Abuso de substâncias; intravenoso
"0,7755906088032480",3,Perda auditiva; repentina,Abuso de substâncias; intravenoso
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Abuso de substâncias; intravenoso
"0,7188000652397640",5,Abdômen; agudo,Acidose; lática
"0,38364939056074800",1,Débito cardíaco; alto,Acidose; lática
"0,6428386948666940",3,Débito cardíaco; baixo,Acidose; lática
"0,2281245322020590",1,Diarréia; infantil,Acidose; lática
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Acidose; lática
"0,22117885210425900",1,Perda auditiva; bilateral,Acidose; lática
"0,17529399523745600",1,Obesidade; mórbida,Acidose; respiratória
"0,13687471932123500",6,Diarréia; infantil,Acidose; tubular renal
"0,22117885210425900",1,Perda auditiva; bilateral,Acidose; tubular renal
"0,3401596409300020",28,Perda auditiva; neurinhaural,Acidose; tubular renal
"0,3307072119896180",9,Púrpura; hiperglobulinêmico,Acidose; tubular renal
"0,14149055205518300",1,Púrpura; trombocitopênico,Acidose; tubular renal
"0,19929833713269800",1,Dor; intratável,Adenocarcinoma; folicular
"0,12148558604642900",1,Perda auditiva; neurinhaural,Adenocarcinoma; folicular
"0,4312800391438580",3,Abdômen; agudo,Adenocarcinoma; mucinoso
"0,4156514256836150",2,Bexiga urinária; neurogênica,Adenocarcinoma; mucinoso
"0,19984229057419800",8,Icterícia; obstrutiva,Adenocarcinoma; mucinoso
"0,32536032113175700",1,Perda auditiva; central,Adenocarcinoma; mucinoso
"0,14149055205518300",1,Púrpura; trombocitopênico,Adenocarcinoma; mucinoso
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Adenocarcinoma; mucinoso
"0,2875200260959050",2,Abdômen; agudo,Adenocarcinoma; papilar
"0,34953231482047200",1,Afasia; Wernicke,Adenocarcinoma; papilar
"0,7494085896532430",3,Icterícia; obstrutiva,Adenocarcinoma; papilar
"0,4859423441857170",4,Perda auditiva; neurinhaural,Adenocarcinoma; papilar
"0,24980286321774700",1,Icterícia; obstrutiva,Adenocarcinoma; Scirrhous
"0,14149055205518300",1,Púrpura; trombocitopênico,Adenocarcinoma; Scirrhous
"0,2875200260959050",2,Abdômen; agudo,Adenoma; célula de ilhota
"0,2281245322020590",1,Diarréia; infantil,Adenoma; célula de ilhota
"0,17529399523745600",1,Obesidade; mórbida,Adenoma; célula de ilhota
"0,14376001304795200",1,Abdômen; agudo,Adenoma; célula hepática
"0,14071309430047",1,Reflexo; anormal,Adenoma; cromofobe
"0,4996057264354950",2,Icterícia; obstrutiva,Adenoma; ducto biliar
"0,6552115824269090",3,Púrpura; trombocitopênico trombótico,Adenoma; ducto biliar
"0,4534840434057490",2,Perda auditiva; condutor,Adenoma; glândula suada
"0,22674202170287400",1,Perda auditiva; condutor,Adenoma; oxifílico
"0,22674202170287400",1,Perda auditiva; condutor,Adenoma; pleomórfico
"0,36445675813928800",3,Perda auditiva; neurinhaural,Adenoma; pleomórfico
"0,4996057264354950",2,Icterícia; obstrutiva,Adenoma; viloso
"0,17529399523745600",1,Obesidade; mórbida,Adenoma; viloso
"0,24949509823341000",802,Afasia; Broca,Afasia; Broca
"0,20357027496411400",4,Afasia; condução,Afasia; Broca
"0,3148044067289990",7,Afasia; progressiva primária,Afasia; Broca
"0,702559952789149",201,Afasia; Wernicke,Afasia; Broca
"0,6334271414679660",18,Dislexia; adquirida,Afasia; Broca
"0,9102442299247650",3,Paralisia supranuclear; progressiva,Afasia; Broca
"0,32536032113175700",1,Perda auditiva; central,Afasia; Broca
"0,12148558604642900",1,Perda auditiva; neurinhaural,Afasia; Broca
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Afasia; Broca
"0,12443645797177500",4,Afasia; Broca,Afasia; condução
"0,19339176121590800",38,Afasia; condução,Afasia; condução
"0,449720581041428",1,Afasia; progressiva primária,Afasia; condução
"0,13981292592818800",4,Afasia; Wernicke,Afasia; condução
"0,31109114492943800",10,Afasia; Broca,Afasia; progressiva primária
"0,50892568741028500",1,Afasia; condução,Afasia; progressiva primária
"0,8859495446516130",197,Afasia; progressiva primária,Afasia; progressiva primária
"0,2446726203743300",7,Afasia; Wernicke,Afasia; progressiva primária
"0,35190396748220300",1,Dislexia; adquirida,Afasia; progressiva primária
"0,9102442299247650",3,Paralisia supranuclear; progressiva,Afasia; progressiva primária
"0,6004059097138170",193,Afasia; Broca,Afasia; Wernicke
"0,20357027496411400",4,Afasia; condução,Afasia; Wernicke
"0,899441162082856",2,Afasia; progressiva primária,Afasia; Wernicke
"0,14260918444675200",408,Afasia; Wernicke,Afasia; Wernicke
"0,844569521957289",24,Dislexia; adquirida,Afasia; Wernicke
"0,32536032113175700",1,Perda auditiva; central,Afasia; Wernicke
"0,12754736942106900",410,Akithia; induzida por drogas,Akithia; induzida por drogas
"0,19929833713269800",1,Dor; intratável,Akithia; induzida por drogas
"0,33557106445329100",2,Dor; pós-operatório,Akithia; induzida por drogas
"0,24297117209285800",2,Perda auditiva; neurinhaural,Albinismo; ocular
"0,4512087060093280",2,Visão; baixa,Albinismo; ocular
"0,24297117209285800",2,Perda auditiva; neurinhaural,Albinismo; oculocutâneo
"0,4512087060093280",2,Visão; baixa,Albinismo; oculocutâneo
"0,32659490471398700",1,Baú da angina; varia,Alcalose; respiratória
"0,21427956495556400",1,Débito cardíaco; baixo,Alcalose; respiratória
"0,1816804843624050",39,Alexia; pura,Alexia; pura
"0,2944676030252050",1,Cegueira; cortical,Alexia; pura
"0,7038079349644070",2,Dislexia; adquirida,Alexia; pura
"0,34645514895379600",1,Envelhecimento; prematuro,Amiloidose; familiar
"0,12148558604642900",1,Perda auditiva; neurinhaural,Amiloidose; familiar
"0,5047652243454270",124,Amnésia; anterógrada,Amnésia; anterógrada
"0,409885817007498",1,Amnésia; Global Transiente,Amnésia; anterógrada
"0,11215358621762300",33,Amnésia; retrógrada,Amnésia; anterógrada
"0,1221206187932480",3,Amnésia; anterógrada,Amnésia; Global Transiente
"0,8525624993755950",208,Amnésia; Global Transiente,Amnésia; Global Transiente
"0,30587341695715500",9,Amnésia; retrógrada,Amnésia; Global Transiente
"0,13026199337946500",32,Amnésia; anterógrada,Amnésia; retrógrada
"0,3279086536059980",8,Amnésia; Global Transiente,Amnésia; retrógrada
"0,16143319228294300",475,Amnésia; retrógrada,Amnésia; retrógrada
"0,7038079349644070",2,Dislexia; adquirida,Amnésia; retrógrada
"0,14071309430047",1,Reflexo; anormal,Amnésia; retrógrada
"0,5978950113980960",3,Dor; intratável,Amputação; traumática
"0,33557106445329100",2,Dor; pós-operatório,Amputação; traumática
"0,14376001304795200",1,Abdômen; agudo,Anão; hipófise
"0,22425601797093500",1,Angina; instável,Anão; hipófise
"0,14376001304795200",1,Abdômen; agudo,Anemia; aplástica
"0,2281245322020590",1,Diarréia; infantil,Anemia; aplástica
"0,39859667426539700",2,Dor; intratável,Anemia; aplástica
"0,31712036795505000",1,Paraparesia; espástica,Anemia; aplástica
"0,12148558604642900",1,Perda auditiva; neurinhaural,Anemia; aplástica
"0,25853020293441600",1,Perda auditiva; repentina,Anemia; aplástica
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Anemia; aplástica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Anemia; aplástica
"0,5801112634262500",41,Púrpura; trombocitopênico,Anemia; aplástica
"0,4368077216179390",2,Púrpura; trombocitopênico trombótico,Anemia; aplástica
"0,25876802348631500",18,Abdômen; agudo,Anemia; célula falciforme
"0,6531898094279750",2,Baú da angina; varia,Anemia; célula falciforme
"0,7672987811214970",2,Débito cardíaco; alto,Anemia; célula falciforme
"0,2281245322020590",1,Diarréia; infantil,Anemia; célula falciforme
"0,7971933485307950",4,Dor; intratável,Anemia; célula falciforme
"0,13422842578131600",8,Dor; pós-operatório,Anemia; célula falciforme
"0,35190396748220300",1,Edema; cardíaco,Anemia; célula falciforme
"0,9992114528709910",4,Icterícia; obstrutiva,Anemia; célula falciforme
"0,3105606397064690",1,Perda auditiva; alta frequência,Anemia; célula falciforme
"0,22117885210425900",1,Perda auditiva; bilateral,Anemia; célula falciforme
"0,32536032113175700",1,Perda auditiva; central,Anemia; célula falciforme
"0,6802260651086240",3,Perda auditiva; condutor,Anemia; célula falciforme
"0,319406181762656",1,Perda auditiva; induzida por ruído,Anemia; célula falciforme
"0,4003547990270650",1,Perda auditiva; mista-sensorineural,Anemia; célula falciforme
"0,29156540651143000",24,Perda auditiva; neurinhaural,Anemia; célula falciforme
"0,25853020293441600",1,Perda auditiva; repentina,Anemia; célula falciforme
"0,42447165616554900",3,Púrpura; trombocitopênico,Anemia; célula falciforme
"0,873615443235879",4,Púrpura; trombocitopênico trombótico,Anemia; célula falciforme
"0,14376001304795200",1,Abdômen; agudo,Anemia; deficiência de ferro
"0,409885817007498",1,Amnésia; Global Transiente,Anemia; deficiência de ferro
"0,21427956495556400",1,Débito cardíaco; baixo,Anemia; deficiência de ferro
"0,2281245322020590",1,Diarréia; infantil,Anemia; deficiência de ferro
"0,28021759676447700",1,Incontinência urinária; estresse,Anemia; deficiência de ferro
"0,1227057966662190",7,Obesidade; mórbida,Anemia; deficiência de ferro
"0,24297117209285800",2,Perda auditiva; neurinhaural,Anemia; deficiência de ferro
"0,14149055205518300",1,Púrpura; trombocitopênico,Anemia; deficiência de ferro
"0,14071309430047",1,Reflexo; anormal,Anemia; deficiência de ferro
"0,22117885210425900",1,Perda auditiva; bilateral,Anemia; diamante-Blackfan
"0,2875200260959050",2,Abdômen; agudo,Anemia; hemolítica
"0,4562490644041180",2,Diarréia; infantil,Anemia; hemolítica
"0,16778553222664500",1,Dor; pós-operatório,Anemia; hemolítica
"0,9992114528709910",4,Icterícia; obstrutiva,Anemia; hemolítica
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Anemia; hemolítica
"0,7640489810979880",54,Púrpura; trombocitopênico,Anemia; hemolítica
"0,21840386080896900",100,Púrpura; trombocitopênico trombótico,Anemia; hemolítica
"0,2875200260959050",2,Abdômen; agudo,Anemia; hipocrômica
"0,6221822898588770",2,Akithia; induzida por drogas,Anemia; hipocrômica
"0,4562490644041180",2,Diarréia; infantil,Anemia; hipocrômica
"0,17529399523745600",1,Obesidade; mórbida,Anemia; hipocrômica
"0,319406181762656",1,Perda auditiva; induzida por ruído,Anemia; hipocrômica
"0,25853020293441600",1,Perda auditiva; repentina,Anemia; hipocrômica
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Anemia; hipocrômica
